session_id,timestamp,user_id,page,time_spent_seconds,device,browser,country,is_bounce,conversion
22527,2024-04-12 20:37:28,12958,/login,216,Desktop,Other,Germany,False,False
22528,2024-02-06 05:47:58,14755,/cart,290,Desktop,Other,USA,True,False
22529,2024-07-22 08:30:37,12905,/blog,437,Tablet,Edge,Australia,True,False
22530,2024-04-15 20:36:49,11162,/login,351,Mobile,Other,Canada,False,False
22531,2024-04-24 18:19:11,13568,/contact,479,Tablet,Other,UK,False,False
22532,2024-04-17 05:51:21,13571,/products,565,Desktop,Firefox,UK,False,False
22533,2024-06-16 12:12:46,12351,/blog,133,Desktop,Safari,USA,True,False
22534,2024-10-03 10:42:39,13840,/contact,369,Tablet,Firefox,Australia,False,False
22535,2024-10-20 19:35:05,13926,/login,21,Mobile,Edge,Germany,False,False
22536,2024-03-01 18:38:22,10316,/products,342,Tablet,Chrome,Australia,False,False
22537,2024-10-27 15:25:20,10582,/checkout,328,Tablet,Edge,Germany,False,False
22538,2024-01-18 03:58:45,12081,/home,339,Mobile,Edge,Canada,False,False
22539,2024-04-13 23:25:48,13779,/products,523,Mobile,Edge,Germany,True,False
22540,2024-11-28 20:45:59,11417,/about,194,Tablet,Safari,France,True,False
22541,2024-11-12 12:02:32,10489,/login,249,Mobile,Other,Canada,True,False
22542,2024-03-13 18:22:06,12792,/register,412,Tablet,Chrome,UK,True,False
22543,2024-04-29 12:11:40,12778,/checkout,339,Tablet,Other,France,True,False
22544,2024-05-10 21:26:07,14550,/products,327,Mobile,Firefox,Canada,False,False
22545,2024-10-12 01:06:19,10404,/home,192,Tablet,Chrome,UK,False,False
22546,2024-07-12 23:55:31,11914,/checkout,431,Tablet,Edge,Canada,False,False
22547,2024-09-03 17:23:48,14807,/blog,6,Tablet,Chrome,France,False,False
22548,2024-12-06 00:58:43,14593,/login,558,Mobile,Safari,Canada,True,False
22549,2024-08-15 06:09:39,10995,/cart,231,Desktop,Other,France,False,False
22550,2024-06-30 21:00:45,14036,/cart,211,Tablet,Firefox,Germany,False,False
22551,2024-03-13 12:27:22,10591,/blog,389,Desktop,Firefox,UK,True,False
22552,2024-06-22 23:03:43,14497,/contact,94,Mobile,Edge,Canada,True,False
22553,2024-03-15 15:13:17,14374,/products,549,Desktop,Chrome,Germany,True,False
22554,2024-10-25 05:37:26,14011,/contact,393,Desktop,Safari,UK,True,False
22555,2024-02-03 22:14:20,14019,/cart,221,Mobile,Firefox,Germany,False,False
22556,2024-11-06 01:56:56,10868,/products,92,Desktop,Firefox,Canada,False,False
22557,2024-04-04 01:43:48,10748,/products,77,Desktop,Firefox,Australia,False,False
22558,2024-12-16 10:59:06,11164,/contact,425,Desktop,Other,Canada,False,True
22559,2024-09-16 19:58:32,12877,/about,94,Mobile,Safari,UK,False,False
22560,2024-11-27 09:16:29,14165,/contact,432,Desktop,Chrome,France,False,False
22561,2024-08-26 00:07:57,13517,/blog,325,Mobile,Safari,Canada,False,False
22562,2024-03-04 02:34:46,14168,/checkout,118,Mobile,Other,UK,False,False
22563,2024-11-16 17:46:42,10459,/about,416,Desktop,Other,UK,False,False
22564,2024-10-03 00:40:54,10937,/home,504,Tablet,Other,USA,False,False
22565,2024-02-04 03:55:44,14696,/login,379,Desktop,Firefox,UK,True,False
22566,2024-02-11 19:29:27,14314,/about,109,Desktop,Edge,France,False,False
22567,2024-09-06 16:24:48,13904,/checkout,397,Desktop,Firefox,Germany,False,False
22568,2024-07-16 22:34:31,10779,/home,164,Mobile,Other,Australia,True,False
22569,2024-01-14 00:51:01,10256,/blog,166,Tablet,Edge,Australia,False,False
22570,2024-07-17 01:36:53,11228,/checkout,278,Mobile,Safari,Germany,True,True
22571,2024-12-02 07:42:06,14081,/login,44,Mobile,Safari,UK,False,False
22572,2024-10-27 14:03:34,10645,/blog,318,Tablet,Chrome,France,False,False
22573,2024-10-27 09:10:23,12204,/checkout,330,Mobile,Other,Australia,False,False
22574,2024-09-07 06:31:23,14526,/login,185,Mobile,Chrome,USA,False,False
22575,2024-10-23 02:28:27,13051,/login,79,Mobile,Safari,Germany,False,False
22576,2024-12-01 15:19:04,10612,/contact,107,Desktop,Edge,France,False,False
22577,2024-03-03 00:26:11,14355,/products,391,Tablet,Edge,France,True,False
22578,2024-09-14 21:55:01,11684,/products,324,Tablet,Chrome,USA,False,False
22579,2024-08-17 13:54:13,11561,/login,177,Mobile,Edge,Australia,False,False
22580,2024-03-27 05:19:08,11995,/products,387,Desktop,Edge,France,False,False
22581,2024-11-30 21:13:38,12565,/about,379,Mobile,Safari,Canada,False,False
22582,2024-11-30 12:14:40,10595,/cart,572,Tablet,Other,Germany,True,False
22583,2024-07-29 18:22:25,10285,/products,582,Mobile,Safari,UK,False,False
22584,2024-01-15 00:21:03,10106,/register,523,Desktop,Chrome,USA,True,False
22585,2024-06-26 19:08:27,14840,/products,112,Tablet,Safari,Canada,False,True
22586,2024-04-16 18:56:13,13079,/products,562,Tablet,Firefox,Germany,True,False
22587,2024-03-24 06:19:42,11386,/register,577,Desktop,Chrome,Canada,False,False
22588,2024-07-24 08:49:51,11695,/register,396,Tablet,Chrome,Germany,False,False
22589,2024-12-21 13:39:34,11327,/login,254,Mobile,Safari,Canada,True,False
22590,2024-05-13 08:08:29,13592,/blog,193,Tablet,Edge,Canada,False,False
22591,2024-10-24 11:24:37,13115,/register,251,Tablet,Safari,France,False,False
22592,2024-09-07 13:51:46,13011,/products,65,Desktop,Edge,France,False,False
22593,2024-06-27 00:26:50,11282,/register,521,Desktop,Other,France,False,False
22594,2024-11-19 23:06:42,14907,/blog,291,Desktop,Edge,Germany,True,False
22595,2024-03-07 20:04:44,14913,/about,577,Tablet,Other,France,False,False
22596,2024-08-24 04:04:20,10303,/checkout,244,Desktop,Firefox,Canada,False,False
22597,2024-01-18 12:31:47,13846,/contact,180,Desktop,Firefox,Australia,False,False
22598,2024-03-31 09:06:30,13081,/products,271,Tablet,Chrome,Australia,False,False
22599,2024-12-24 05:52:40,14351,/contact,240,Mobile,Chrome,France,False,False
22600,2024-02-22 18:20:51,10032,/register,478,Tablet,Other,Australia,True,False
22601,2024-02-02 15:04:15,14415,/login,292,Tablet,Safari,Australia,False,False
22602,2024-09-12 20:50:37,14607,/about,441,Desktop,Chrome,Canada,True,False
22603,2024-06-15 22:15:31,12640,/products,573,Tablet,Firefox,Canada,True,False
22604,2024-05-09 19:21:57,12666,/blog,545,Desktop,Edge,Germany,True,True
22605,2024-12-06 20:03:40,10411,/login,215,Mobile,Other,France,False,False
22606,2024-02-17 12:21:45,12113,/login,444,Tablet,Other,Canada,False,False
22607,2024-11-15 21:35:31,13943,/products,468,Mobile,Chrome,Germany,False,False
22608,2024-05-03 06:08:20,14191,/cart,364,Tablet,Firefox,UK,False,False
22609,2024-12-07 20:43:44,11438,/home,535,Mobile,Chrome,Germany,False,False
22610,2024-05-22 04:33:48,14447,/home,111,Desktop,Other,Australia,True,False
22611,2024-06-14 19:42:20,10778,/about,477,Desktop,Chrome,Australia,False,False
22612,2024-09-05 17:22:56,14630,/products,227,Desktop,Other,France,True,False
22613,2024-11-26 16:44:19,10686,/products,581,Desktop,Edge,Canada,False,False
22614,2024-06-25 20:36:55,10059,/home,379,Tablet,Safari,USA,False,False
22615,2024-04-02 00:22:54,14966,/products,85,Tablet,Safari,USA,True,False
22616,2024-10-14 11:36:04,14560,/contact,582,Desktop,Edge,USA,True,False
22617,2024-03-14 16:17:47,11587,/register,484,Mobile,Firefox,Germany,True,False
22618,2024-06-19 10:24:12,10816,/contact,107,Mobile,Chrome,USA,False,False
22619,2024-05-25 23:45:52,12515,/checkout,204,Mobile,Safari,France,False,False
22620,2024-01-29 07:59:35,11386,/checkout,253,Desktop,Other,UK,True,False
22621,2024-01-19 19:52:18,10165,/about,571,Desktop,Other,Canada,False,False
22622,2024-06-25 12:44:53,12093,/contact,438,Mobile,Safari,Australia,False,False
22623,2024-02-23 13:05:08,10452,/register,436,Desktop,Safari,Canada,False,False
22624,2024-11-03 08:21:35,11870,/blog,343,Mobile,Edge,Canada,True,False
22625,2024-06-19 14:57:39,11597,/login,317,Tablet,Safari,Germany,False,False
22626,2024-06-30 16:26:58,10671,/products,115,Desktop,Chrome,UK,True,False
22627,2024-09-12 23:49:06,14193,/checkout,33,Mobile,Firefox,USA,True,False
22628,2024-10-10 18:51:36,14121,/about,199,Mobile,Chrome,Germany,False,False
22629,2024-08-04 08:17:29,13442,/cart,503,Tablet,Edge,Germany,False,False
22630,2024-12-05 14:27:17,12446,/checkout,356,Mobile,Edge,Australia,True,False
22631,2024-10-04 16:29:08,10840,/login,537,Desktop,Safari,UK,True,False
22632,2024-09-29 13:16:52,14961,/home,26,Tablet,Chrome,UK,False,False
22633,2024-07-07 05:50:17,14802,/blog,291,Tablet,Firefox,UK,True,False
22634,2024-10-09 19:18:52,12205,/login,95,Mobile,Other,France,False,False
22635,2024-06-11 06:26:30,14823,/blog,297,Tablet,Other,Canada,True,False
22636,2024-09-01 17:53:17,10179,/home,534,Mobile,Safari,Germany,True,False
22637,2024-05-08 01:42:57,12063,/register,36,Tablet,Edge,Canada,True,False
22638,2024-09-06 06:04:31,12693,/register,394,Tablet,Safari,Australia,True,False
22639,2024-10-12 15:56:33,10311,/blog,265,Mobile,Safari,USA,False,False
22640,2024-08-23 10:25:19,12745,/register,158,Tablet,Safari,Australia,False,False
22641,2024-07-08 20:05:29,14277,/home,535,Desktop,Safari,UK,False,False
22642,2024-04-01 06:44:45,14845,/products,512,Mobile,Edge,Germany,False,False
22643,2024-02-28 22:17:35,14426,/products,523,Tablet,Firefox,UK,False,False
22644,2024-04-22 22:20:41,10806,/home,10,Tablet,Safari,France,False,False
22645,2024-06-11 23:26:01,14005,/login,115,Tablet,Safari,Germany,True,False
22646,2024-01-11 10:35:46,12345,/contact,66,Desktop,Chrome,UK,False,False
22647,2024-05-22 21:45:24,12979,/login,229,Desktop,Firefox,USA,False,False
22648,2024-09-14 14:41:25,14972,/blog,353,Mobile,Edge,France,False,False
22649,2024-07-04 01:38:18,12837,/checkout,238,Desktop,Firefox,UK,True,False
22650,2024-10-18 20:24:29,12859,/products,25,Tablet,Safari,France,False,False
22651,2024-12-21 19:38:15,10477,/about,19,Desktop,Firefox,France,False,False
22652,2024-10-21 16:51:10,12180,/checkout,533,Mobile,Other,UK,True,False
22653,2024-01-14 19:38:19,11357,/cart,349,Tablet,Firefox,Canada,True,False
22654,2024-05-15 17:33:15,13786,/blog,5,Mobile,Chrome,Canada,True,False
22655,2024-01-07 18:05:11,14027,/register,546,Tablet,Safari,Germany,True,False
22656,2024-12-10 05:14:15,11346,/register,215,Mobile,Chrome,UK,True,False
22657,2024-02-22 19:11:36,13468,/about,261,Tablet,Edge,Germany,False,False
22658,2024-09-25 23:03:40,11669,/register,501,Desktop,Chrome,Canada,True,False
22659,2024-02-05 02:53:29,13449,/blog,47,Tablet,Safari,France,True,False
22660,2024-02-06 22:26:49,10475,/about,104,Mobile,Firefox,Canada,False,False
22661,2024-08-20 08:55:01,12838,/register,241,Mobile,Other,Canada,False,True
22662,2024-02-23 02:48:30,11893,/login,294,Desktop,Safari,Germany,False,False
22663,2024-05-08 12:55:41,11605,/cart,67,Mobile,Safari,USA,False,False
22664,2024-01-05 01:53:11,14245,/blog,137,Mobile,Safari,France,True,False
22665,2024-10-06 13:32:49,13116,/contact,549,Mobile,Edge,Canada,False,False
22666,2024-10-29 09:25:53,12105,/about,174,Tablet,Firefox,Australia,False,False
22667,2024-05-23 15:18:31,14400,/contact,210,Tablet,Safari,Germany,True,False
22668,2024-07-17 11:21:57,14641,/home,223,Desktop,Chrome,France,True,True
22669,2024-11-17 08:38:24,12533,/cart,475,Desktop,Edge,USA,False,False
22670,2024-12-05 11:41:27,13301,/register,208,Desktop,Other,Germany,True,False
22671,2024-09-13 23:23:10,10512,/products,496,Desktop,Edge,Germany,False,False
22672,2024-10-25 16:29:46,13423,/about,92,Tablet,Chrome,Germany,False,False
22673,2024-03-25 22:22:30,12069,/products,200,Desktop,Safari,Germany,False,False
22674,2024-06-02 22:28:09,10194,/products,460,Desktop,Edge,UK,True,False
22675,2024-10-03 16:27:32,14291,/checkout,543,Desktop,Chrome,USA,True,False
22676,2024-07-21 12:03:27,14734,/about,413,Mobile,Firefox,USA,True,False
22677,2024-12-02 01:02:40,13453,/about,167,Desktop,Firefox,Canada,False,False
22678,2024-03-06 11:52:34,14828,/checkout,38,Desktop,Firefox,France,True,False
22679,2024-05-07 20:38:09,14536,/about,580,Tablet,Firefox,Canada,False,False
22680,2024-10-26 04:03:43,11473,/register,393,Tablet,Safari,UK,False,False
22681,2024-01-26 05:52:25,13437,/products,46,Desktop,Firefox,Germany,False,False
22682,2024-06-27 01:55:41,13323,/products,71,Mobile,Safari,UK,False,False
22683,2024-10-26 01:50:11,10758,/checkout,260,Mobile,Safari,USA,False,False
22684,2024-01-19 17:12:46,10561,/checkout,139,Tablet,Firefox,Germany,False,False
22685,2024-09-04 17:58:29,10535,/products,97,Desktop,Chrome,Australia,False,False
22686,2024-02-27 13:28:27,14161,/about,241,Mobile,Safari,Australia,True,False
22687,2024-04-18 14:43:27,11419,/register,113,Mobile,Firefox,France,True,False
22688,2024-12-22 17:59:29,13460,/checkout,217,Mobile,Chrome,UK,False,False
22689,2024-09-09 12:02:59,12638,/login,169,Desktop,Edge,USA,False,False
22690,2024-12-25 06:16:38,14617,/about,88,Desktop,Safari,USA,False,False
22691,2024-11-14 10:11:28,12581,/home,458,Tablet,Other,USA,False,False
22692,2024-12-16 12:21:07,14848,/blog,254,Tablet,Firefox,Australia,False,False
22693,2024-05-17 04:35:48,12412,/about,231,Tablet,Chrome,UK,False,False
22694,2024-09-11 17:30:16,14181,/home,198,Desktop,Chrome,UK,False,False
22695,2024-10-08 09:05:09,10577,/checkout,487,Desktop,Edge,Germany,True,False
22696,2024-05-23 18:29:57,12389,/about,545,Desktop,Chrome,France,True,False
22697,2024-09-09 01:05:09,12232,/cart,225,Desktop,Safari,USA,True,False
22698,2024-11-21 14:38:50,13159,/products,370,Desktop,Safari,USA,False,False
22699,2024-11-05 04:51:46,10793,/login,22,Mobile,Safari,USA,False,False
22700,2024-02-27 06:48:36,14629,/checkout,416,Desktop,Other,USA,False,False
22701,2024-05-25 18:13:05,11988,/checkout,290,Mobile,Safari,Australia,False,False
22702,2024-12-09 07:39:28,14297,/checkout,154,Mobile,Firefox,USA,False,False
22703,2024-06-25 07:49:39,13062,/blog,387,Desktop,Firefox,Germany,False,False
22704,2024-12-20 18:30:33,11597,/contact,135,Mobile,Safari,UK,False,False
22705,2024-04-09 07:04:20,13858,/blog,539,Tablet,Other,Australia,True,False
22706,2024-06-18 01:07:11,11704,/register,169,Tablet,Chrome,Germany,False,False
22707,2024-08-08 10:30:16,10021,/about,482,Mobile,Chrome,USA,False,False
22708,2024-09-21 01:21:09,12836,/checkout,306,Tablet,Firefox,Canada,True,False
22709,2024-12-20 07:20:28,11112,/checkout,436,Desktop,Other,France,True,False
22710,2024-11-26 12:28:35,10021,/cart,169,Mobile,Firefox,USA,False,False
22711,2024-04-01 18:08:20,11928,/about,106,Tablet,Edge,USA,False,False
22712,2024-04-20 20:45:36,13756,/blog,532,Desktop,Firefox,Canada,True,False
22713,2024-04-27 23:02:29,11536,/login,328,Desktop,Other,Australia,False,False
22714,2024-03-14 15:46:28,12574,/register,138,Mobile,Firefox,France,False,False
22715,2024-03-10 06:48:07,13149,/register,178,Mobile,Edge,France,False,False
22716,2024-10-21 06:10:18,14586,/cart,403,Desktop,Chrome,France,False,False
22717,2024-02-21 03:07:00,11653,/cart,523,Desktop,Safari,USA,True,False
22718,2024-03-03 16:51:30,13599,/contact,297,Desktop,Safari,France,True,False
22719,2024-08-01 21:55:39,14885,/register,30,Mobile,Safari,France,True,False
22720,2024-03-15 13:12:25,13768,/contact,491,Mobile,Safari,Germany,True,False
22721,2024-06-21 23:27:10,10225,/contact,581,Tablet,Edge,Australia,True,False
22722,2024-11-19 03:23:31,14701,/checkout,242,Mobile,Chrome,USA,False,False
22723,2024-03-07 06:31:28,12850,/about,158,Mobile,Edge,UK,True,False
22724,2024-11-17 13:31:14,11165,/about,54,Tablet,Safari,France,True,False
22725,2024-01-29 20:27:31,14950,/cart,546,Tablet,Safari,Germany,True,False
22726,2024-12-26 22:01:16,14464,/contact,91,Mobile,Chrome,USA,True,False
22727,2024-03-17 06:52:13,11670,/about,166,Tablet,Safari,Australia,False,False
22728,2024-01-04 02:29:48,11133,/home,50,Tablet,Other,Germany,False,False
22729,2024-03-12 21:58:28,10217,/checkout,583,Desktop,Edge,Australia,False,False
22730,2024-09-18 05:27:46,14873,/products,256,Tablet,Chrome,USA,False,False
22731,2024-07-11 02:08:04,13579,/login,23,Desktop,Chrome,France,False,True
22732,2024-03-22 13:44:21,12095,/register,190,Desktop,Other,France,False,False
22733,2024-03-13 10:24:17,11373,/register,491,Tablet,Safari,Australia,False,False
22734,2024-02-18 18:05:38,13117,/products,369,Desktop,Other,France,False,False
22735,2024-10-30 21:00:11,13693,/home,33,Desktop,Other,Germany,True,False
22736,2024-01-12 20:32:55,13158,/cart,462,Mobile,Other,France,False,False
22737,2024-04-26 22:00:59,14334,/about,405,Mobile,Chrome,USA,False,False
22738,2024-04-27 15:24:13,12329,/checkout,547,Tablet,Edge,Germany,False,False
22739,2024-07-31 13:15:04,13829,/home,173,Mobile,Chrome,UK,True,False
22740,2024-04-22 01:33:58,11026,/checkout,480,Desktop,Firefox,Australia,True,False
22741,2024-01-04 15:14:51,13688,/contact,98,Desktop,Safari,Australia,False,False
22742,2024-09-06 12:11:50,14681,/checkout,481,Tablet,Safari,USA,True,False
22743,2024-01-10 15:25:33,13460,/login,209,Mobile,Safari,Germany,False,False
22744,2024-01-05 16:21:08,12884,/register,323,Mobile,Chrome,UK,False,False
22745,2024-04-16 04:16:07,11305,/about,30,Tablet,Firefox,Germany,True,False
22746,2024-05-17 23:31:38,13107,/register,571,Mobile,Edge,Australia,True,False
22747,2024-03-25 04:34:07,13587,/register,304,Mobile,Chrome,Germany,True,False
22748,2024-04-26 11:47:09,14086,/blog,334,Mobile,Firefox,UK,False,True
22749,2024-04-22 04:05:01,11881,/register,177,Desktop,Firefox,Germany,False,False
22750,2024-04-16 13:00:19,11777,/checkout,215,Tablet,Firefox,Australia,False,False
22751,2024-06-01 17:04:21,13356,/cart,212,Tablet,Edge,France,False,False
22752,2024-11-11 21:33:06,12982,/login,430,Mobile,Safari,Germany,True,False
22753,2024-12-27 04:47:25,13315,/register,97,Tablet,Edge,UK,False,False
22754,2024-03-12 20:14:09,10533,/login,229,Desktop,Safari,France,True,False
22755,2024-11-14 14:43:49,10701,/checkout,542,Tablet,Chrome,USA,True,False
22756,2024-03-06 17:14:34,12861,/about,254,Tablet,Chrome,UK,False,False
22757,2024-07-13 04:16:48,12406,/register,490,Tablet,Safari,USA,False,False
22758,2024-10-08 15:20:31,14306,/home,29,Desktop,Other,Australia,False,False
22759,2024-12-16 22:49:18,12302,/products,596,Mobile,Other,Canada,False,False
22760,2024-11-07 02:48:45,12664,/checkout,447,Tablet,Chrome,USA,True,False
22761,2024-08-22 17:22:38,10510,/register,390,Mobile,Safari,Germany,False,False
22762,2024-11-23 14:15:57,13461,/products,143,Desktop,Other,Canada,True,False
22763,2024-02-21 18:30:20,10482,/contact,224,Mobile,Safari,UK,False,False
22764,2024-07-13 06:45:22,12186,/login,136,Mobile,Edge,Australia,False,False
22765,2024-01-28 16:33:49,13648,/about,434,Mobile,Edge,UK,True,False
22766,2024-07-10 15:47:37,10426,/contact,70,Mobile,Other,UK,False,False
22767,2024-02-29 14:58:19,14859,/about,488,Mobile,Safari,France,True,False
22768,2024-07-07 00:25:25,13881,/home,393,Mobile,Other,Australia,True,False
22769,2024-03-09 10:09:14,11884,/home,416,Desktop,Other,USA,True,False
22770,2024-04-17 04:56:07,10311,/login,269,Mobile,Chrome,France,False,False
22771,2024-10-27 06:51:25,14452,/about,385,Mobile,Safari,Australia,False,False
22772,2024-04-04 02:33:41,11177,/products,190,Mobile,Other,USA,False,False
22773,2024-03-17 15:52:25,13356,/contact,252,Mobile,Chrome,France,True,False
22774,2024-04-11 21:35:56,11698,/login,311,Desktop,Other,Australia,False,False
22775,2024-06-30 14:56:06,11060,/register,429,Mobile,Firefox,France,False,False
22776,2024-06-23 01:15:12,14873,/login,403,Desktop,Other,USA,False,False
22777,2024-03-06 00:00:08,14804,/home,591,Desktop,Safari,Australia,False,False
22778,2024-09-22 06:21:52,12013,/contact,36,Mobile,Safari,USA,False,False
22779,2024-01-09 04:40:08,10113,/products,61,Tablet,Chrome,USA,False,False
22780,2024-04-13 03:40:08,10003,/contact,117,Mobile,Firefox,USA,False,False
22781,2024-12-01 08:01:28,10710,/register,125,Mobile,Other,Germany,False,False
22782,2024-12-23 08:04:17,14853,/products,565,Tablet,Edge,USA,False,False
22783,2024-07-25 18:02:34,10638,/blog,182,Mobile,Chrome,Germany,True,False
22784,2024-11-03 20:53:49,12492,/login,308,Tablet,Edge,UK,False,False
22785,2024-09-30 18:36:57,10467,/contact,448,Mobile,Edge,UK,False,False
22786,2024-04-12 07:16:18,11883,/checkout,594,Tablet,Edge,France,False,False
22787,2024-04-21 09:26:23,12694,/contact,522,Tablet,Chrome,Australia,False,False
22788,2024-04-03 01:40:02,14042,/cart,327,Desktop,Other,France,True,False
22789,2024-11-15 22:10:27,13772,/products,430,Tablet,Other,Canada,False,False
22790,2024-07-08 21:43:54,11735,/register,130,Tablet,Safari,USA,True,False
22791,2024-05-28 22:28:59,12610,/home,413,Desktop,Safari,Australia,False,False
22792,2024-12-19 07:19:32,12549,/checkout,256,Desktop,Firefox,Australia,True,False
22793,2024-11-08 13:49:16,12078,/checkout,351,Desktop,Chrome,Germany,False,False
22794,2024-02-26 14:23:06,14266,/register,504,Desktop,Firefox,Germany,True,False
22795,2024-09-04 18:36:38,11111,/login,181,Tablet,Chrome,UK,True,False
22796,2024-08-02 14:35:20,14549,/checkout,167,Mobile,Other,France,True,False
22797,2024-11-13 18:33:19,10778,/products,139,Mobile,Safari,Canada,False,False
22798,2024-02-28 10:07:49,12736,/register,111,Desktop,Chrome,UK,False,False
22799,2024-05-10 16:10:50,12575,/blog,109,Desktop,Safari,UK,False,False
22800,2024-09-20 13:16:50,12476,/cart,139,Desktop,Safari,Australia,False,False
22801,2024-05-22 18:03:44,13782,/about,541,Tablet,Other,USA,False,True
22802,2024-08-09 20:38:47,11251,/home,475,Tablet,Chrome,France,False,False
22803,2024-08-22 14:38:20,11357,/register,224,Desktop,Safari,UK,True,False
22804,2024-04-29 08:35:58,13591,/contact,508,Desktop,Firefox,UK,True,False
22805,2024-11-05 20:24:27,10779,/cart,55,Mobile,Edge,France,False,False
22806,2024-08-04 11:27:36,12903,/register,303,Desktop,Edge,France,False,False
22807,2024-04-21 22:41:10,10060,/products,49,Mobile,Other,Canada,False,False
22808,2024-08-05 01:08:06,11957,/about,47,Desktop,Safari,UK,True,False
22809,2024-03-04 05:04:30,14748,/about,182,Mobile,Edge,UK,False,True
22810,2024-10-17 03:37:55,10019,/about,104,Mobile,Chrome,Australia,True,False
22811,2024-11-02 13:27:43,11889,/blog,448,Mobile,Other,France,True,False
22812,2024-07-11 16:46:08,14477,/register,292,Tablet,Edge,UK,False,False
22813,2024-05-15 16:11:27,11726,/register,41,Tablet,Safari,Canada,False,False
22814,2024-08-12 05:21:40,14967,/home,502,Mobile,Chrome,France,False,False
22815,2024-05-30 08:10:51,14073,/register,360,Mobile,Edge,Germany,False,False
22816,2024-05-21 13:25:19,14958,/checkout,383,Mobile,Safari,Germany,False,False
22817,2024-05-23 01:43:50,11655,/register,170,Desktop,Other,Germany,True,False
22818,2024-08-19 05:11:54,14678,/checkout,482,Desktop,Chrome,France,True,False
22819,2024-08-02 02:25:41,14796,/home,439,Desktop,Other,UK,False,False
22820,2024-07-10 05:02:52,11012,/cart,514,Mobile,Safari,UK,False,False
22821,2024-06-17 09:43:04,11210,/blog,195,Desktop,Firefox,France,False,False
22822,2024-10-27 08:54:21,13247,/home,339,Mobile,Safari,UK,False,False
22823,2024-12-07 18:29:04,12576,/blog,11,Mobile,Firefox,Germany,False,False
22824,2024-12-14 05:05:12,10819,/register,237,Mobile,Chrome,France,False,False
22825,2024-09-02 04:46:15,11074,/blog,179,Desktop,Firefox,France,True,False
22826,2024-10-17 06:22:07,14695,/checkout,564,Mobile,Chrome,USA,True,False
22827,2024-12-30 19:37:11,12744,/about,12,Tablet,Edge,Germany,True,False
22828,2024-10-24 00:51:34,12958,/contact,91,Tablet,Chrome,Canada,False,False
22829,2024-09-20 13:51:05,14180,/checkout,419,Desktop,Other,Canada,False,True
22830,2024-10-22 13:02:12,12660,/register,340,Mobile,Firefox,France,True,False
22831,2024-08-12 11:02:32,13405,/about,303,Tablet,Other,UK,False,False
22832,2024-04-07 04:42:17,10641,/contact,54,Mobile,Firefox,UK,True,False
22833,2024-02-11 07:21:14,14312,/contact,187,Tablet,Safari,Australia,False,False
22834,2024-04-02 08:56:37,10794,/cart,153,Tablet,Other,UK,False,False
22835,2024-12-29 14:19:29,12676,/register,314,Tablet,Safari,USA,False,False
22836,2024-01-10 13:48:27,14658,/blog,55,Mobile,Other,UK,False,False
22837,2024-01-02 04:49:23,14773,/blog,463,Mobile,Edge,USA,True,False
22838,2024-07-15 16:19:31,11042,/blog,312,Desktop,Other,Australia,False,False
22839,2024-11-06 22:14:44,14713,/checkout,261,Desktop,Safari,Canada,True,False
22840,2024-10-23 18:40:39,13055,/checkout,270,Desktop,Safari,UK,True,False
22841,2024-09-21 08:06:50,10157,/contact,210,Desktop,Other,Canada,False,False
22842,2024-11-04 10:34:49,14592,/products,172,Desktop,Chrome,Australia,False,False
22843,2024-11-13 06:12:35,11868,/checkout,366,Tablet,Edge,UK,False,False
22844,2024-06-19 08:44:47,11946,/products,202,Desktop,Edge,France,True,False
22845,2024-02-06 05:20:16,14242,/register,110,Tablet,Firefox,Canada,True,False
22846,2024-01-21 14:49:42,10484,/products,70,Mobile,Safari,Canada,True,False
22847,2024-06-12 20:24:11,13496,/cart,289,Desktop,Safari,Australia,True,False
22848,2024-02-27 00:15:43,10270,/register,376,Tablet,Edge,Australia,False,False
22849,2024-03-26 08:24:53,12403,/blog,125,Tablet,Edge,Canada,False,False
22850,2024-05-10 09:40:31,14896,/blog,237,Mobile,Other,USA,False,False
22851,2024-10-25 02:48:01,10641,/login,423,Desktop,Safari,Canada,True,False
22852,2024-08-24 04:45:53,13562,/blog,543,Tablet,Safari,France,False,False
22853,2024-09-08 14:46:25,11194,/blog,570,Desktop,Safari,Canada,False,False
22854,2024-02-12 13:09:55,11177,/blog,59,Mobile,Chrome,Australia,False,False
22855,2024-06-02 02:49:22,10580,/checkout,316,Desktop,Safari,Canada,False,False
22856,2024-08-06 22:31:30,11302,/products,61,Mobile,Safari,France,False,True
22857,2024-03-23 17:11:43,13643,/contact,167,Tablet,Firefox,Australia,False,False
22858,2024-10-23 23:52:24,13973,/blog,64,Desktop,Other,Australia,False,False
22859,2024-02-11 23:26:06,10572,/login,135,Tablet,Other,UK,False,False
22860,2024-07-15 02:00:40,13392,/login,200,Desktop,Chrome,UK,False,False
22861,2024-03-12 09:29:14,12036,/about,305,Mobile,Safari,UK,True,False
22862,2024-09-17 18:32:00,13454,/blog,523,Mobile,Chrome,France,True,False
22863,2024-11-26 13:25:52,12400,/register,583,Mobile,Chrome,France,False,False
22864,2024-04-12 11:45:50,14889,/about,405,Desktop,Chrome,Canada,False,False
22865,2024-10-16 02:52:37,11423,/contact,42,Desktop,Other,Canada,True,False
22866,2024-11-27 02:51:50,11150,/contact,454,Tablet,Safari,USA,True,False
