order_id,customer_id,order_date,product_id,quantity,total_price,status,shipping_cost,payment_method
26059,10167,2023-09-07,359,1,359.96,Returned,19.58,PayPal
26060,11884,2023-11-07,12,7,1478.93,Completed,28.14,PayPal
26061,11494,2023-07-04,283,9,328.14,Processing,13.92,Credit Card
26062,11961,2023-10-24,385,1,923.74,Completed,33.32,PayPal
26063,11790,2023-12-03,192,8,1165.9,Processing,21.59,Debit Card
26064,11193,2023-12-21,458,8,1743.95,Completed,4.21,Bank Transfer
26065,11910,2023-11-26,225,7,1270.02,Processing,44.35,Bank Transfer
26066,10770,2023-04-14,336,4,1910.59,Completed,23.87,Debit Card
26067,11369,2023-03-07,167,7,1989.1,Processing,46.15,Debit Card
26068,10077,2023-03-09,316,2,1027.47,Completed,19.03,Debit Card
26069,10850,2023-05-19,116,6,121.93,Returned,27.13,Debit Card
26070,11108,2023-11-04,326,5,76.07,Processing,43.68,Bank Transfer
26071,10891,2023-07-16,438,5,1714.18,Completed,23.11,Credit Card
26072,10660,2023-09-03,409,8,1009.7,Completed,31.66,PayPal
26073,11224,2023-04-22,498,1,746.25,Shipped,12.35,Credit Card
26074,10588,2023-08-28,148,8,583.22,Processing,11.91,Bank Transfer
26075,11384,2023-02-10,36,4,577.94,Cancelled,27.13,Bank Transfer
26076,10761,2023-10-29,407,6,164.18,Processing,30.66,Debit Card
26077,10564,2023-08-04,464,6,619.93,Shipped,32.79,PayPal
26078,10811,2023-08-30,385,1,1296.72,Returned,38.43,Bank Transfer
26079,10301,2023-06-10,245,8,782.72,Cancelled,46.13,Debit Card
26080,10292,2023-06-18,478,4,1896.68,Shipped,12.01,Credit Card
26081,10293,2023-08-20,411,9,1342.98,Cancelled,30.97,PayPal
26082,10108,2023-10-26,308,7,1730.67,Processing,22.16,Bank Transfer
26083,10364,2023-03-02,130,4,246.04,Completed,4.46,Debit Card
26084,10599,2023-03-09,240,1,912.02,Shipped,22.68,Debit Card
26085,10677,2023-01-16,405,9,102.05,Shipped,39.53,Debit Card
26086,11517,2023-11-06,393,6,1792.13,Cancelled,3.96,PayPal
26087,11290,2023-06-06,367,6,310.8,Processing,30.31,Bank Transfer
26088,10092,2023-06-21,344,1,1614.73,Cancelled,20.5,Bank Transfer
26089,11708,2023-05-16,304,5,1849.15,Shipped,32.7,Credit Card
26090,11087,2023-12-10,105,4,894.94,Processing,41.07,Debit Card
26091,10427,2023-01-13,167,1,790.93,Processing,27.08,Credit Card
26092,10637,2023-03-25,42,7,1208.23,Shipped,15.2,Credit Card
26093,10367,2023-10-03,455,4,1485.85,Returned,4.51,Debit Card
26094,11765,2023-12-27,254,3,1298.31,Shipped,14.44,Credit Card
26095,10104,2023-11-16,350,2,22.29,Processing,18.23,PayPal
26096,10208,2023-12-19,301,8,1576.15,Processing,32.06,Bank Transfer
26097,11597,2023-05-23,386,5,311.83,Shipped,19.42,Debit Card
26098,11011,2023-06-02,460,9,910.36,Returned,20.14,Debit Card
26099,11775,2023-04-15,205,5,579.07,Cancelled,14.52,Bank Transfer
26100,10473,2023-10-14,195,1,1857.26,Completed,18.14,Bank Transfer
26101,11084,2023-09-28,171,5,1014.17,Processing,13.3,PayPal
26102,11369,2023-03-12,250,5,1053.88,Shipped,36.71,Credit Card
26103,10011,2023-07-13,104,8,170.77,Processing,49.15,Credit Card
26104,10465,2023-10-29,363,6,1796.77,Completed,36.73,Debit Card
26105,10648,2023-08-17,402,5,493.27,Returned,3.68,Debit Card
26106,11218,2023-07-26,39,8,839.64,Completed,31.64,Credit Card
26107,11097,2023-10-20,236,1,1970.88,Cancelled,35.14,Credit Card
26108,10874,2023-05-23,134,5,245.51,Processing,38.91,Debit Card
26109,10385,2023-03-03,252,3,1442.69,Processing,38.13,Bank Transfer
26110,11159,2023-05-01,170,5,535.07,Shipped,25.42,Credit Card
26111,10883,2023-12-12,436,3,851.18,Processing,13.12,PayPal
26112,10554,2023-07-18,283,4,848.02,Shipped,6.03,PayPal
26113,11937,2023-07-18,207,9,1865.82,Returned,0.42,Credit Card
26114,11459,2023-09-07,500,2,40.52,Cancelled,0.08,Bank Transfer
26115,11062,2023-05-19,143,1,747.06,Returned,46.81,Credit Card
26116,11566,2023-10-07,19,4,1707.8,Processing,30.4,Bank Transfer
26117,10653,2023-09-24,190,8,1822.81,Shipped,28.71,PayPal
26118,11343,2023-08-07,64,5,636.42,Cancelled,18.83,Debit Card
26119,11894,2023-09-17,230,9,499.07,Cancelled,39.93,PayPal
26120,10864,2023-11-06,307,3,933.31,Returned,11.01,Debit Card
26121,10988,2023-10-26,175,9,1496.76,Shipped,36.9,Debit Card
26122,11579,2023-07-20,313,1,325.0,Completed,18.14,PayPal
26123,11723,2023-11-05,20,2,1573.24,Returned,35.39,Bank Transfer
26124,10352,2023-01-05,276,9,1035.09,Completed,35.32,Credit Card
26125,10513,2023-09-23,338,9,298.79,Returned,15.77,Credit Card
26126,11506,2023-09-03,448,5,1350.08,Returned,46.71,Debit Card
26127,11439,2023-09-23,226,4,1263.84,Completed,25.38,Debit Card
26128,10803,2023-08-06,231,9,1252.28,Shipped,12.89,Debit Card
26129,11846,2023-04-29,101,2,1514.48,Shipped,33.69,Credit Card
26130,11393,2023-10-17,227,3,378.82,Processing,37.54,PayPal
26131,10342,2023-02-10,294,8,1401.04,Cancelled,47.53,Debit Card
26132,11982,2023-06-02,38,1,1776.84,Cancelled,3.66,Credit Card
26133,11348,2023-03-04,65,2,1070.02,Completed,27.0,PayPal
26134,11390,2023-10-04,499,5,982.34,Processing,24.52,Credit Card
26135,10335,2023-12-21,76,7,1599.62,Shipped,15.51,Bank Transfer
26136,11319,2023-05-03,389,9,309.55,Returned,38.39,Debit Card
26137,10023,2023-06-15,192,3,694.93,Completed,9.71,Debit Card
26138,10884,2023-10-27,123,4,1710.49,Returned,16.39,Bank Transfer
26139,11465,2023-01-20,125,1,1009.55,Cancelled,38.31,Debit Card
26140,10103,2023-11-16,27,1,1684.06,Completed,23.86,Bank Transfer
26141,11435,2023-05-27,103,1,518.7,Shipped,6.8,PayPal
26142,10573,2023-11-09,276,4,791.36,Completed,44.71,Bank Transfer
26143,11688,2023-01-28,60,9,1650.76,Returned,36.54,Debit Card
26144,10774,2023-12-18,168,8,343.72,Cancelled,28.14,Credit Card
26145,11317,2023-05-25,83,4,1791.66,Returned,30.47,PayPal
26146,11990,2023-05-30,486,8,633.53,Completed,31.3,Bank Transfer
26147,10886,2023-05-14,463,7,1945.94,Returned,24.96,Credit Card
26148,10242,2023-08-27,6,6,1658.9,Cancelled,37.24,Debit Card
26149,10341,2023-05-23,457,2,922.06,Shipped,35.77,Bank Transfer
26150,11877,2023-04-06,164,3,1489.64,Processing,0.14,Credit Card
26151,11882,2023-08-23,368,4,1119.42,Completed,5.53,PayPal
26152,10632,2023-01-28,471,7,1709.43,Processing,1.27,PayPal
26153,10864,2023-08-20,202,8,1045.86,Returned,8.45,Bank Transfer
26154,10172,2023-03-12,449,8,1976.23,Completed,3.61,Credit Card
26155,11439,2023-07-05,395,4,284.34,Completed,9.69,PayPal
26156,10102,2023-06-03,177,9,1359.41,Cancelled,26.93,Debit Card
26157,10159,2023-05-20,370,8,506.39,Processing,33.48,Credit Card
26158,11280,2023-06-25,340,5,398.63,Shipped,45.93,Bank Transfer
26159,10713,2023-03-19,156,3,828.34,Shipped,36.96,PayPal
26160,10556,2023-09-03,278,2,747.57,Completed,1.57,Credit Card
26161,10575,2023-10-15,340,9,111.74,Cancelled,23.44,PayPal
26162,10195,2023-07-30,303,1,866.89,Completed,33.78,Credit Card
26163,10988,2023-02-02,102,7,1904.8,Shipped,15.76,PayPal
26164,11414,2023-02-01,80,7,944.41,Processing,18.44,Debit Card
26165,10933,2023-11-05,194,1,617.59,Shipped,40.14,Credit Card
26166,10069,2023-06-21,281,7,1899.17,Shipped,2.35,PayPal
26167,11716,2023-05-10,91,1,1021.33,Cancelled,26.98,Bank Transfer
26168,10842,2023-08-24,67,2,588.46,Returned,40.22,Debit Card
26169,10246,2023-11-29,215,9,1570.32,Cancelled,39.87,Credit Card
26170,10328,2023-03-25,416,8,462.75,Completed,6.03,Bank Transfer
26171,10157,2023-10-09,145,9,510.54,Returned,42.24,PayPal
26172,10917,2023-09-01,40,9,662.18,Cancelled,3.86,Debit Card
26173,10697,2023-05-22,212,4,801.64,Completed,46.2,Debit Card
26174,10742,2023-01-29,286,5,1174.1,Processing,10.81,PayPal
26175,10584,2023-08-22,59,7,1040.26,Shipped,5.76,Debit Card
26176,10054,2023-06-12,28,6,1492.59,Cancelled,3.7,Credit Card
26177,10485,2023-02-16,47,9,1440.0,Cancelled,17.17,Debit Card
26178,11266,2023-11-11,237,2,110.21,Processing,17.43,Debit Card
26179,11837,2023-05-06,117,8,285.13,Returned,26.31,Bank Transfer
26180,11376,2023-11-09,151,2,446.08,Cancelled,36.65,PayPal
26181,10409,2023-03-05,83,2,1203.37,Shipped,25.49,PayPal
26182,10959,2023-05-10,57,3,1792.62,Processing,48.95,Debit Card
26183,11999,2023-07-15,217,4,663.32,Shipped,10.52,Credit Card
26184,10904,2023-01-04,472,6,1928.21,Cancelled,10.53,Debit Card
26185,10726,2023-05-03,385,6,362.26,Completed,35.25,Debit Card
26186,11038,2023-08-18,220,2,1850.97,Cancelled,15.71,PayPal
26187,10146,2023-10-07,285,6,1605.98,Shipped,8.58,PayPal
26188,11513,2023-03-28,492,8,790.29,Completed,39.62,PayPal
26189,11679,2023-10-14,242,5,428.5,Completed,11.31,Bank Transfer
26190,11048,2023-01-16,434,1,794.76,Processing,37.45,Bank Transfer
26191,11634,2023-04-27,320,8,443.2,Shipped,10.33,Credit Card
26192,11714,2023-06-10,99,6,1131.08,Shipped,46.97,PayPal
26193,10332,2023-07-31,242,2,1158.14,Shipped,14.76,Debit Card
26194,11197,2023-09-25,465,7,1541.01,Completed,37.49,Debit Card
26195,11798,2023-11-03,203,8,1065.17,Completed,42.07,Debit Card
26196,10289,2023-11-08,37,2,703.39,Shipped,6.13,Debit Card
26197,10569,2023-12-19,246,1,1824.97,Shipped,3.4,Debit Card
26198,11869,2023-02-28,445,6,174.44,Processing,29.92,Debit Card
26199,10790,2023-12-13,128,6,1621.39,Cancelled,31.0,PayPal
26200,11942,2023-01-10,135,8,830.96,Returned,31.14,PayPal
26201,11168,2023-10-14,346,7,378.58,Cancelled,22.81,Credit Card
26202,10908,2023-11-30,343,8,258.3,Processing,46.74,Debit Card
26203,11145,2023-11-28,64,5,457.11,Cancelled,34.61,Debit Card
26204,10026,2023-07-10,274,2,261.47,Processing,3.71,Bank Transfer
26205,11089,2023-10-01,29,5,928.68,Completed,39.25,PayPal
26206,11124,2023-09-11,487,2,712.39,Shipped,13.77,Credit Card
26207,10925,2023-09-03,370,9,726.05,Shipped,36.15,PayPal
26208,10387,2023-08-24,226,5,330.6,Completed,2.96,Bank Transfer
26209,11117,2023-01-01,60,1,1326.29,Completed,38.33,Bank Transfer
26210,11090,2023-08-29,486,9,1223.44,Processing,27.14,PayPal
26211,10249,2023-07-03,54,5,1964.93,Completed,36.04,PayPal
26212,10141,2023-01-16,328,1,351.94,Returned,24.71,Debit Card
26213,10266,2023-02-24,149,9,1671.35,Cancelled,40.06,PayPal
26214,11575,2023-04-08,405,9,87.07,Returned,47.35,Bank Transfer
26215,10214,2023-10-22,58,9,165.17,Shipped,37.12,Credit Card
26216,10488,2023-12-01,433,6,1303.14,Returned,37.21,Bank Transfer
26217,10495,2023-12-11,36,2,824.81,Processing,10.83,PayPal
26218,10479,2023-11-16,145,7,476.39,Returned,17.72,PayPal
26219,10642,2023-04-21,250,2,25.46,Processing,6.25,PayPal
26220,11513,2023-11-04,80,4,1333.03,Shipped,26.62,Credit Card
26221,10000,2023-11-18,437,4,892.88,Shipped,22.33,Credit Card
26222,11032,2023-03-30,15,7,358.16,Cancelled,14.74,Credit Card
26223,11903,2023-06-15,463,6,1945.0,Cancelled,3.46,Bank Transfer
26224,10840,2023-07-21,40,7,714.67,Shipped,46.57,Credit Card
26225,10379,2023-08-20,81,6,620.06,Completed,30.27,Debit Card
26226,10843,2023-11-10,307,1,1030.42,Processing,16.25,Debit Card
26227,11920,2023-09-02,193,4,568.87,Processing,17.39,Bank Transfer
26228,11167,2023-12-21,397,3,560.07,Shipped,19.77,Bank Transfer
26229,11885,2023-06-05,166,7,1933.25,Completed,40.58,PayPal
26230,11863,2023-12-13,458,7,537.07,Returned,10.52,PayPal
26231,10301,2023-07-21,353,4,1218.82,Returned,42.82,Debit Card
26232,10649,2023-05-06,410,7,94.14,Completed,15.57,Credit Card
26233,11440,2023-02-17,204,4,325.61,Shipped,43.55,Bank Transfer
26234,11893,2023-09-03,211,9,63.72,Processing,44.79,Bank Transfer
26235,10808,2023-09-04,399,3,1078.26,Returned,34.83,PayPal
26236,11202,2023-02-04,373,2,993.38,Completed,44.74,Credit Card
26237,11301,2023-09-23,389,5,675.23,Shipped,37.36,Debit Card
26238,11167,2023-07-26,258,9,1406.56,Completed,7.23,Bank Transfer
26239,10338,2023-04-03,115,3,1259.07,Processing,47.81,Bank Transfer
26240,11482,2023-07-28,334,1,1208.68,Cancelled,9.51,Debit Card
26241,11725,2023-07-28,349,9,685.79,Processing,24.73,Bank Transfer
26242,11972,2023-08-14,233,5,667.75,Shipped,19.17,PayPal
26243,11354,2023-09-28,449,2,1749.43,Cancelled,17.41,Bank Transfer
26244,11293,2023-07-30,77,6,1097.05,Cancelled,39.18,Debit Card
26245,10998,2023-02-05,497,3,559.02,Cancelled,14.55,Bank Transfer
26246,11210,2023-07-26,316,9,1095.58,Completed,26.88,Credit Card
26247,10665,2023-04-30,96,3,548.21,Shipped,16.83,PayPal
26248,11195,2023-04-26,98,2,386.89,Cancelled,44.67,Credit Card
26249,10403,2023-10-15,56,3,578.71,Processing,7.76,PayPal
26250,11491,2023-07-20,118,6,1265.21,Cancelled,8.77,Bank Transfer
26251,10246,2023-04-17,462,3,1041.36,Shipped,5.56,Bank Transfer
26252,11924,2023-10-01,500,9,345.71,Processing,37.89,PayPal
26253,11984,2023-03-03,119,9,1817.67,Completed,8.07,Bank Transfer
26254,11546,2023-05-04,38,9,1006.63,Processing,26.66,Credit Card
26255,10558,2023-01-06,185,2,1591.58,Processing,38.34,PayPal
26256,10777,2023-04-12,358,7,674.76,Shipped,5.78,Bank Transfer
26257,11852,2023-03-14,242,2,1915.97,Shipped,46.52,Bank Transfer
26258,10110,2023-07-29,51,1,1509.14,Returned,14.2,Credit Card
26259,10987,2023-03-08,425,5,919.92,Shipped,39.62,Bank Transfer
26260,10812,2023-06-05,463,8,1806.54,Shipped,39.68,Debit Card
26261,11326,2023-12-17,127,3,1440.58,Shipped,17.42,Debit Card
26262,10929,2023-11-11,103,7,872.45,Processing,27.53,Credit Card
26263,10885,2023-09-22,454,6,1948.79,Shipped,31.54,Debit Card
26264,10908,2023-08-04,477,1,611.12,Processing,20.78,PayPal
26265,11496,2023-06-05,229,7,528.01,Returned,17.89,Credit Card
26266,10790,2023-01-14,211,3,1791.42,Processing,42.61,Bank Transfer
26267,10291,2023-11-09,436,4,1420.6,Shipped,10.1,Debit Card
26268,11982,2023-05-10,385,2,704.11,Returned,39.75,Debit Card
26269,11275,2023-07-26,85,1,478.97,Cancelled,10.19,PayPal
26270,11611,2023-07-23,359,5,372.52,Returned,35.01,PayPal
26271,10174,2023-07-07,274,6,640.72,Returned,14.38,Bank Transfer
26272,10108,2023-05-22,27,2,268.57,Shipped,46.37,Bank Transfer
26273,10961,2023-10-18,348,6,307.79,Processing,30.27,Credit Card
26274,11363,2023-09-07,72,6,1557.72,Returned,26.68,Bank Transfer
26275,10847,2023-08-20,95,8,146.25,Cancelled,14.76,PayPal
26276,11037,2023-01-16,76,8,889.79,Processing,25.43,Bank Transfer
26277,10692,2023-06-10,426,6,821.9,Cancelled,3.29,Debit Card
26278,11345,2023-04-26,6,7,1921.18,Cancelled,7.17,Bank Transfer
26279,11968,2023-07-21,90,4,941.77,Processing,14.75,Credit Card
26280,11807,2023-06-02,80,5,338.49,Returned,47.46,Credit Card
26281,10963,2023-05-18,222,6,195.04,Shipped,23.39,PayPal
26282,10042,2023-05-08,83,6,1470.23,Shipped,20.02,Debit Card
26283,10460,2023-05-12,82,3,312.52,Processing,38.63,Credit Card
26284,11125,2023-10-16,152,9,1877.21,Shipped,34.68,Credit Card
26285,11648,2023-11-29,45,4,1127.24,Completed,33.2,Debit Card
26286,10704,2023-06-22,212,8,815.36,Returned,30.28,PayPal
26287,11032,2023-05-28,71,4,1374.98,Cancelled,6.5,Bank Transfer
26288,10148,2023-02-22,263,6,413.88,Completed,19.53,Credit Card
26289,10337,2023-03-09,400,1,776.87,Cancelled,45.06,PayPal
26290,11002,2023-02-25,382,2,86.16,Processing,47.98,Debit Card
26291,10223,2023-12-01,58,6,1757.8,Completed,21.63,Credit Card
26292,11133,2023-08-27,57,3,862.01,Cancelled,0.05,Bank Transfer
26293,10353,2023-07-14,426,7,1522.47,Processing,24.97,Credit Card
26294,11107,2023-03-29,111,1,1835.37,Completed,11.36,Debit Card
26295,10554,2023-01-25,142,3,1312.53,Shipped,9.4,Bank Transfer
26296,10065,2023-10-04,56,3,763.98,Shipped,14.19,Debit Card
26297,11411,2023-11-30,12,1,1246.67,Completed,6.13,Debit Card
26298,11914,2023-01-17,349,4,733.46,Processing,2.29,Credit Card
26299,10620,2023-02-09,15,8,1143.28,Processing,22.24,Credit Card
26300,11637,2023-12-25,8,7,875.69,Completed,13.13,Bank Transfer
26301,11158,2023-04-01,231,7,316.74,Shipped,12.81,Credit Card
26302,11109,2023-09-29,186,5,1564.6,Processing,11.08,Bank Transfer
26303,10083,2023-11-12,53,4,1002.91,Processing,24.83,Debit Card
26304,11977,2023-05-08,137,6,396.48,Cancelled,36.66,Debit Card
26305,10226,2023-05-11,174,2,1785.82,Returned,32.85,Credit Card
26306,11283,2023-09-17,348,1,1709.37,Shipped,48.8,Bank Transfer
26307,10891,2023-03-25,219,7,1126.48,Completed,45.7,Credit Card
26308,11012,2023-09-30,263,4,1941.23,Cancelled,20.87,PayPal
26309,10019,2023-01-05,255,7,1855.8,Processing,40.65,Debit Card
26310,11058,2023-01-13,300,6,1796.07,Completed,9.22,PayPal
26311,11888,2023-12-12,270,9,283.92,Completed,10.62,Debit Card
26312,10754,2023-10-29,75,6,603.37,Cancelled,35.05,Bank Transfer
26313,11466,2023-03-25,224,3,832.18,Shipped,10.84,Credit Card
26314,10940,2023-01-10,371,7,1667.18,Shipped,22.56,Credit Card
26315,10269,2023-07-01,92,9,1745.05,Cancelled,16.1,Debit Card
26316,11758,2023-05-07,134,6,1507.94,Completed,11.63,Debit Card
26317,10405,2023-07-17,163,7,955.35,Shipped,7.72,Debit Card
26318,11531,2023-06-14,198,8,340.56,Processing,30.59,PayPal
26319,10303,2023-01-14,189,4,89.69,Returned,2.81,Debit Card
26320,11693,2023-05-28,408,5,1404.62,Completed,35.13,Credit Card
26321,11308,2023-11-21,73,4,1988.43,Processing,44.74,PayPal
26322,11571,2023-07-01,386,1,704.03,Completed,17.17,Bank Transfer
26323,11008,2023-07-24,486,6,1146.09,Completed,20.66,PayPal
26324,10809,2023-09-26,206,7,1624.95,Processing,29.53,Credit Card
26325,11052,2023-08-07,435,2,389.23,Shipped,33.31,Credit Card
26326,10390,2023-11-13,31,6,1662.52,Cancelled,27.24,Debit Card
26327,11439,2023-08-03,382,2,1258.18,Returned,34.52,Credit Card
26328,11932,2023-11-03,478,5,1148.3,Cancelled,40.43,Credit Card
26329,11790,2023-01-21,119,1,1529.32,Shipped,49.5,PayPal
26330,10908,2023-01-20,283,3,497.08,Cancelled,19.64,Credit Card
26331,11973,2023-02-10,484,4,1237.27,Processing,29.23,PayPal
26332,10141,2023-11-04,366,4,495.94,Shipped,18.81,Debit Card
26333,10645,2023-03-28,159,2,375.48,Cancelled,11.9,PayPal
26334,11679,2023-04-22,255,8,1254.24,Shipped,49.88,Credit Card
26335,10808,2023-04-07,245,6,553.18,Completed,0.69,Credit Card
26336,10947,2023-02-15,106,9,1434.47,Shipped,3.23,Bank Transfer
26337,11903,2023-06-11,198,6,1038.68,Cancelled,29.15,Debit Card
26338,11364,2023-03-10,427,3,1396.01,Processing,35.49,Credit Card
26339,10244,2023-06-03,493,2,1785.41,Processing,36.44,Debit Card
26340,10765,2023-01-08,120,9,293.73,Processing,35.17,PayPal
26341,10875,2023-05-20,82,3,152.14,Shipped,39.43,PayPal
26342,10911,2023-03-04,308,6,811.84,Cancelled,37.23,PayPal
26343,11028,2023-06-10,270,2,1439.08,Cancelled,27.3,Debit Card
26344,10919,2023-11-23,187,7,1774.58,Cancelled,23.51,Debit Card
26345,10938,2023-08-22,276,1,88.89,Returned,36.01,Credit Card
26346,10448,2023-06-17,374,9,1590.06,Cancelled,36.62,Bank Transfer
26347,10265,2023-09-21,52,1,169.33,Returned,16.63,Credit Card
26348,11514,2023-12-20,459,9,1169.54,Cancelled,0.15,Bank Transfer
26349,11262,2023-05-17,357,1,701.32,Cancelled,15.72,Credit Card
26350,10249,2023-12-22,296,1,54.96,Processing,26.74,PayPal
26351,10954,2023-03-16,68,8,212.25,Cancelled,26.31,Bank Transfer
26352,11314,2023-08-25,300,1,720.38,Cancelled,18.99,Bank Transfer
26353,10542,2023-08-05,134,8,1908.43,Shipped,46.62,Bank Transfer
26354,10631,2023-09-22,343,3,326.57,Cancelled,23.82,Bank Transfer
26355,11102,2023-08-02,120,4,558.51,Returned,6.95,Credit Card
26356,10906,2023-02-17,57,2,1988.38,Returned,9.68,Credit Card
26357,10520,2023-11-30,186,6,971.63,Cancelled,4.73,Bank Transfer
26358,11473,2023-03-31,72,7,539.25,Shipped,13.41,Credit Card
26359,11579,2023-09-03,158,3,1239.56,Completed,15.24,Bank Transfer
26360,10883,2023-08-18,228,9,883.34,Completed,16.71,Credit Card
26361,10733,2023-10-20,308,3,1719.45,Shipped,41.81,Debit Card
26362,10143,2023-04-12,234,7,35.8,Shipped,38.27,Credit Card
26363,11143,2023-05-04,11,4,1993.62,Shipped,24.81,Bank Transfer
26364,10943,2023-04-26,175,5,151.3,Shipped,22.22,Debit Card
26365,10564,2023-05-03,261,9,1083.5,Cancelled,18.9,Credit Card
26366,11600,2023-06-18,131,3,1400.85,Returned,0.68,Debit Card
26367,11199,2023-08-12,399,3,1108.66,Returned,45.99,Credit Card
26368,10069,2023-11-12,386,9,615.53,Returned,14.57,Credit Card
26369,11837,2023-06-09,2,9,1713.76,Shipped,42.09,PayPal
26370,10632,2023-03-21,249,4,872.24,Completed,37.04,PayPal
26371,10888,2023-01-11,200,1,615.39,Cancelled,5.72,Debit Card
26372,11226,2023-02-17,182,1,1541.3,Completed,15.66,Credit Card
26373,10800,2023-10-10,430,9,308.79,Shipped,24.23,Credit Card
26374,10179,2023-05-18,350,6,425.92,Cancelled,13.11,Debit Card
26375,10592,2023-05-12,127,5,520.48,Cancelled,20.11,Debit Card
26376,10566,2023-06-14,382,3,881.06,Completed,14.12,Credit Card
26377,10690,2023-08-18,297,3,60.27,Returned,31.79,Bank Transfer
26378,11633,2023-07-21,197,2,1983.72,Returned,18.03,Credit Card
26379,11133,2023-07-13,286,7,1208.3,Cancelled,17.31,Debit Card
26380,11447,2023-02-12,44,9,1942.02,Completed,13.58,PayPal
26381,10664,2023-08-01,10,6,1618.76,Processing,40.08,PayPal
26382,11982,2023-12-09,225,1,285.93,Returned,32.3,Debit Card
26383,11526,2023-03-31,216,6,433.95,Processing,36.05,PayPal
26384,10405,2023-10-22,211,8,88.21,Returned,19.69,Credit Card
26385,10985,2023-07-06,286,8,1670.91,Completed,41.97,Bank Transfer
26386,10636,2023-01-28,217,3,1195.05,Returned,20.82,PayPal
26387,11114,2023-08-01,331,1,445.83,Processing,8.82,PayPal
26388,11317,2023-05-25,49,5,1940.77,Completed,25.53,Debit Card
26389,11416,2023-02-03,163,6,1478.74,Processing,22.25,Bank Transfer
26390,11060,2023-01-08,193,9,1416.93,Cancelled,4.59,Credit Card
26391,10516,2023-04-20,145,2,548.65,Processing,33.13,Debit Card
26392,10849,2023-02-09,159,1,640.48,Cancelled,40.6,Debit Card
26393,11685,2023-10-01,326,7,1342.6,Completed,17.81,PayPal
26394,11901,2023-06-07,461,2,1195.23,Cancelled,37.96,PayPal
26395,10907,2023-02-02,180,2,1301.62,Completed,29.29,Debit Card
26396,10315,2023-11-22,26,3,1760.07,Shipped,13.65,Credit Card
26397,11195,2023-11-30,100,4,337.59,Returned,17.2,Credit Card
26398,11429,2023-09-07,389,7,250.34,Processing,47.31,PayPal
26399,11285,2023-05-06,111,1,1137.97,Returned,10.79,Debit Card
26400,11507,2023-12-09,270,6,1010.31,Processing,7.6,Credit Card
26401,10026,2023-04-03,51,7,817.68,Shipped,3.78,Debit Card
26402,11518,2023-11-23,15,3,1811.33,Cancelled,43.78,Credit Card
26403,10054,2023-07-28,128,3,1125.59,Completed,33.61,PayPal
26404,11934,2023-07-08,140,2,1143.16,Cancelled,5.83,Bank Transfer
26405,11855,2023-03-13,242,5,745.53,Returned,38.28,PayPal
26406,10248,2023-04-19,46,7,701.26,Shipped,31.47,Bank Transfer
26407,10272,2023-05-11,234,3,1975.46,Shipped,49.31,Debit Card
26408,11282,2023-11-21,448,7,1253.68,Returned,25.57,PayPal
26409,11801,2023-08-08,72,8,1653.73,Cancelled,25.82,Debit Card
26410,10190,2023-07-09,443,3,905.97,Returned,12.46,PayPal
26411,10574,2023-12-25,95,1,399.87,Processing,9.55,Bank Transfer
26412,10856,2023-07-05,410,3,663.19,Cancelled,36.68,PayPal
26413,11469,2023-05-25,285,6,705.33,Completed,18.63,PayPal
26414,11876,2023-08-08,132,1,1138.53,Processing,36.22,Bank Transfer
26415,11525,2023-02-02,434,9,326.14,Completed,38.72,Debit Card
26416,10615,2023-03-07,476,3,786.3,Completed,45.16,Bank Transfer
26417,11416,2023-12-04,281,3,219.14,Returned,21.37,Credit Card
26418,11431,2023-02-01,424,7,1003.13,Cancelled,4.79,Bank Transfer
26419,11823,2023-04-23,32,7,1895.9,Cancelled,1.09,Debit Card
26420,11794,2023-10-05,356,6,691.09,Completed,14.59,Debit Card
26421,11017,2023-05-24,459,7,118.43,Processing,46.62,Bank Transfer
26422,10672,2023-07-30,37,5,1225.35,Returned,37.39,Debit Card
26423,10682,2023-08-21,126,8,1276.76,Shipped,27.96,Bank Transfer
26424,10108,2023-12-12,138,2,969.55,Returned,11.98,Credit Card
26425,10651,2023-03-30,422,5,805.78,Shipped,35.64,PayPal
26426,11628,2023-08-12,445,9,1787.48,Shipped,37.04,Credit Card
26427,10980,2023-05-14,100,4,1878.11,Processing,11.52,Debit Card
26428,11126,2023-06-04,242,8,1352.86,Cancelled,35.41,Bank Transfer
26429,10225,2023-12-12,245,3,1012.43,Returned,6.01,Bank Transfer
26430,10352,2023-01-27,27,6,153.74,Returned,5.08,Debit Card
26431,11183,2023-02-08,209,8,616.06,Completed,2.76,Credit Card
26432,11427,2023-11-05,391,9,584.48,Returned,40.51,PayPal
26433,11730,2023-09-20,457,7,135.32,Returned,13.53,PayPal
26434,11347,2023-11-13,99,6,1689.86,Processing,30.21,Debit Card
26435,10144,2023-03-30,137,6,1736.75,Completed,7.22,Debit Card
26436,11777,2023-12-28,187,6,1826.49,Cancelled,22.12,Debit Card
26437,11488,2023-09-19,36,9,1488.78,Returned,1.39,PayPal
26438,10914,2023-11-05,118,3,1426.82,Completed,43.0,Credit Card
26439,11155,2023-02-28,158,4,966.1,Shipped,26.99,Bank Transfer
26440,11116,2023-06-03,479,3,1717.65,Completed,44.53,Debit Card
26441,10272,2023-12-14,275,9,1030.07,Shipped,23.39,Debit Card
26442,11727,2023-04-18,169,5,78.69,Processing,15.82,Bank Transfer
