sale_id,date,product,quantity,unit_price,region,sales_channel,customer_id,discount_percent,total_amount
7713,2023-03-25,Smartphone,18,15,West,Direct,11289,0.0,270.0
7714,2023-02-22,Laptop,5,29,Central,Online,10328,0.0,145.0
7715,2023-04-22,Tablet,6,79,South,Online,11996,10.0,426.6
7716,2023-03-21,Charger,2,199,West,Direct,11839,0.0,398.0
7717,2023-09-15,Smartphone,8,399,West,Wholesale,11186,15.0,2713.2
7718,2023-04-24,Speaker,15,399,North,Direct,10437,15.0,5087.25
7719,2023-04-07,Smartphone,15,49,North,Wholesale,11366,5.0,698.25
7720,2023-10-14,Headphones,11,699,Central,Retail,11390,15.0,6535.65
7721,2023-11-11,Headphones,1,19,East,Wholesale,11488,0.0,19.0
7722,2023-12-20,Smartphone,18,15,South,Direct,11773,0.0,270.0
7723,2023-09-27,Webcam,12,199,Central,Online,11222,10.0,2149.2000000000003
7724,2023-09-30,Laptop,12,15,West,Direct,11523,5.0,171.0
7725,2023-12-31,Speaker,11,49,South,Online,10015,5.0,512.05
7726,2023-10-10,Webcam,8,299,East,Retail,11844,15.0,2033.2
7727,2023-12-26,Mouse,7,299,South,Direct,11319,20.0,1674.4
7728,2023-02-28,Laptop,2,199,North,Retail,10867,10.0,358.2
7729,2023-08-02,Smartphone,11,299,East,Retail,10510,10.0,2960.1
7730,2023-08-24,Monitor,10,399,Central,Online,11811,0.0,3990.0
7731,2023-02-09,Mouse,3,49,West,Wholesale,10983,0.0,147.0
7732,2023-03-01,Webcam,10,15,North,Wholesale,11262,10.0,135.0
7733,2023-03-09,Tablet,18,19,South,Retail,10580,5.0,324.9
7734,2023-01-09,Headphones,14,49,East,Retail,11324,5.0,651.6999999999999
7735,2023-09-03,Speaker,18,15,East,Online,10005,0.0,270.0
7736,2023-06-28,Monitor,8,399,North,Direct,11243,10.0,2872.8
7737,2023-06-09,Charger,10,15,South,Online,11018,0.0,150.0
7738,2023-12-20,Webcam,13,99,Central,Online,11789,10.0,1158.3
7739,2023-07-05,Charger,8,19,South,Retail,11476,0.0,152.0
7740,2023-03-13,Smartphone,4,199,West,Retail,11456,0.0,796.0
7741,2023-08-15,Mouse,4,49,West,Online,10806,0.0,196.0
7742,2023-11-02,Tablet,5,299,South,Retail,11893,0.0,1495.0
7743,2023-09-25,Laptop,1,699,West,Direct,11409,15.0,594.15
7744,2023-06-25,Tablet,17,399,East,Wholesale,10618,0.0,6783.0
7745,2023-03-30,Tablet,2,299,South,Wholesale,11318,0.0,598.0
7746,2023-12-30,Headphones,8,199,North,Online,11141,5.0,1512.3999999999999
7747,2023-06-05,Tablet,7,79,East,Wholesale,10404,5.0,525.35
7748,2023-01-15,Speaker,15,699,Central,Retail,11703,0.0,10485.0
7749,2023-03-02,Speaker,5,49,East,Retail,10996,0.0,245.0
7750,2023-04-24,Headphones,2,79,Central,Wholesale,11786,20.0,126.4
7751,2023-03-07,Webcam,7,399,Central,Online,10593,10.0,2513.7000000000003
7752,2023-12-22,Webcam,8,79,Central,Online,10565,0.0,632.0
7753,2023-03-14,Monitor,7,699,Central,Wholesale,10751,5.0,4648.349999999999
7754,2023-12-19,Monitor,7,699,East,Retail,11901,0.0,4893.0
7755,2023-04-27,Smartphone,14,79,Central,Online,10011,0.0,1106.0
7756,2023-06-07,Charger,18,29,West,Direct,11232,10.0,469.8
7757,2023-03-06,Webcam,6,19,East,Direct,10164,15.0,96.89999999999999
7758,2023-04-18,Keyboard,4,29,East,Direct,10877,0.0,116.0
7759,2023-03-08,Monitor,10,79,West,Online,11317,15.0,671.5
7760,2023-02-10,Mouse,18,199,West,Online,11934,0.0,3582.0
7761,2023-08-06,Mouse,12,19,South,Wholesale,11542,0.0,228.0
7762,2023-12-20,Smartphone,16,99,East,Online,10077,0.0,1584.0
7763,2023-02-27,Webcam,7,99,East,Wholesale,11457,0.0,693.0
7764,2023-02-09,Mouse,6,29,East,Wholesale,11600,15.0,147.9
7765,2023-01-10,Mouse,5,29,East,Retail,10613,5.0,137.75
7766,2023-09-05,Tablet,3,99,South,Online,11986,0.0,297.0
7767,2023-08-09,Laptop,12,399,East,Online,10868,20.0,3830.4
7768,2023-01-22,Monitor,15,19,East,Direct,10811,15.0,242.25
7769,2023-04-11,Webcam,10,99,North,Direct,11822,10.0,891.0
7770,2023-02-25,Smartphone,19,199,East,Retail,11706,15.0,3213.85
7771,2023-01-17,Charger,16,19,Central,Retail,11100,0.0,304.0
7772,2023-12-04,Mouse,11,49,North,Retail,11071,15.0,458.15
7773,2023-09-20,Laptop,8,49,West,Retail,10766,10.0,352.8
7774,2023-10-31,Charger,3,299,Central,Retail,10081,15.0,762.4499999999999
7775,2023-01-31,Monitor,7,15,Central,Retail,11918,10.0,94.5
7776,2023-08-29,Laptop,7,79,Central,Wholesale,11744,0.0,553.0
7777,2023-03-02,Charger,14,199,South,Online,10208,10.0,2507.4
7778,2023-05-10,Webcam,2,29,Central,Online,11468,0.0,58.0
7779,2023-01-23,Laptop,10,99,South,Wholesale,11994,0.0,990.0
7780,2023-02-03,Keyboard,19,199,East,Retail,11619,0.0,3781.0
7781,2023-06-04,Tablet,9,79,East,Retail,10521,15.0,604.35
7782,2023-12-08,Webcam,16,15,Central,Retail,11052,0.0,240.0
7783,2023-01-06,Webcam,19,299,West,Retail,11327,5.0,5396.95
7784,2023-02-19,Monitor,18,19,East,Online,10993,0.0,342.0
7785,2023-03-05,Laptop,9,199,South,Wholesale,10464,20.0,1432.8000000000002
7786,2023-11-05,Tablet,16,199,Central,Direct,11525,0.0,3184.0
7787,2023-04-16,Keyboard,13,699,East,Retail,11469,10.0,8178.3
7788,2023-10-28,Speaker,10,399,West,Online,10627,15.0,3391.5
7789,2023-04-13,Speaker,14,99,East,Online,11513,5.0,1316.7
7790,2023-04-05,Headphones,12,49,North,Online,10780,0.0,588.0
7791,2023-12-10,Keyboard,19,49,Central,Online,11451,10.0,837.9
7792,2023-06-29,Speaker,7,49,Central,Online,10558,15.0,291.55
7793,2023-01-15,Mouse,15,79,South,Retail,11382,10.0,1066.5
7794,2023-02-16,Speaker,16,399,South,Wholesale,10959,0.0,6384.0
7795,2023-03-16,Smartphone,8,699,South,Wholesale,10090,15.0,4753.2
7796,2023-05-23,Tablet,10,99,North,Retail,11076,0.0,990.0
7797,2023-10-24,Tablet,4,99,Central,Retail,11753,5.0,376.2
7798,2023-06-28,Keyboard,19,29,East,Online,10859,15.0,468.34999999999997
7799,2023-06-30,Charger,19,15,Central,Retail,11612,0.0,285.0
7800,2023-03-24,Keyboard,15,15,West,Retail,11227,10.0,202.5
7801,2023-09-14,Webcam,14,15,South,Retail,10555,5.0,199.5
7802,2023-11-10,Tablet,1,19,Central,Wholesale,10155,,16.15
7803,2023-05-04,Monitor,16,29,West,Retail,10001,0.0,464.0
7804,2023-09-16,Monitor,10,199,South,Direct,11380,5.0,1890.5
7805,2023-10-19,Mouse,19,699,Central,Online,10824,15.0,11288.85
7806,2023-02-04,Smartphone,3,49,Central,Retail,11592,0.0,147.0
7807,2023-02-20,Webcam,5,399,Central,Retail,10801,0.0,1995.0
7808,2023-10-24,Mouse,9,19,Central,Retail,10982,20.0,136.8
7809,2023-01-08,Webcam,18,79,East,Wholesale,11081,0.0,1422.0
7810,2023-09-28,Charger,11,699,North,Wholesale,11277,20.0,6151.200000000001
7811,2023-04-22,Tablet,16,29,South,Direct,11203,0.0,464.0
7812,2023-04-09,Charger,2,299,South,Wholesale,10492,0.0,598.0
7813,2023-05-25,Speaker,12,15,North,Wholesale,10668,10.0,162.0
7814,2023-03-29,Speaker,6,15,North,Retail,11058,10.0,81.0
7815,2023-10-03,Monitor,11,15,Central,Retail,10074,5.0,156.75
7816,2023-01-03,Tablet,8,399,West,Wholesale,10943,5.0,3032.3999999999996
7817,2023-02-20,Keyboard,12,15,South,Retail,11312,15.0,153.0
7818,2023-04-20,Charger,2,79,North,Direct,10370,0.0,158.0
7819,2023-09-16,Charger,9,299,South,Wholesale,10586,5.0,2556.45
7820,2023-12-29,Keyboard,15,29,North,Wholesale,10328,0.0,435.0
7821,2023-09-01,Charger,2,29,West,Direct,10589,5.0,55.099999999999994
7822,2023-07-07,Charger,1,699,North,Direct,11790,0.0,699.0
7823,2023-12-24,Mouse,10,199,West,Online,10776,0.0,1990.0
7824,2023-10-29,Smartphone,2,49,East,Retail,10303,5.0,93.1
7825,2023-04-05,Laptop,12,79,East,Wholesale,10578,0.0,948.0
7826,2023-08-14,Laptop,8,79,Central,Direct,10220,0.0,632.0
7827,2023-12-11,Tablet,5,15,East,Direct,10978,10.0,67.5
7828,2023-02-24,Headphones,1,19,South,Retail,11187,5.0,18.05
7829,2023-04-03,Smartphone,15,49,East,Wholesale,11503,15.0,624.75
7830,2023-07-01,Smartphone,6,15,West,Retail,11478,10.0,81.0
7831,2023-07-14,Webcam,12,15,East,Online,10374,0.0,180.0
7832,2023-08-06,Webcam,8,49,East,Wholesale,11243,10.0,352.8
7833,2023-04-20,Keyboard,13,199,West,Retail,11707,0.0,2587.0
7834,2023-09-21,Headphones,19,49,Central,Direct,11277,10.0,837.9
7835,2023-04-27,Headphones,1,19,South,Direct,11745,20.0,15.200000000000001
7836,2023-07-28,Smartphone,11,399,South,Direct,10187,5.0,4169.55
7837,2023-02-27,Tablet,1,29,North,Retail,11214,10.0,26.1
7838,2023-06-10,Mouse,8,399,South,Wholesale,11412,0.0,3192.0
7839,2023-03-05,Mouse,5,19,North,Wholesale,11238,5.0,90.25
7840,2023-08-27,Smartphone,17,29,North,Retail,11398,15.0,419.05
7841,2023-02-26,Laptop,8,19,East,Direct,11109,0.0,152.0
7842,2023-09-24,Charger,10,15,East,Retail,10473,0.0,150.0
7843,2023-03-11,Monitor,2,699,Central,Wholesale,11641,5.0,1328.1
7844,2023-09-11,Smartphone,9,699,West,Direct,10843,10.0,5661.900000000001
7845,2023-07-04,Laptop,3,699,East,Online,11831,0.0,2097.0
7846,2023-12-27,Smartphone,18,699,West,Wholesale,10530,15.0,10694.699999999999
7847,2023-05-28,Webcam,7,299,North,Retail,11070,0.0,2093.0
7848,2023-10-13,Keyboard,15,399,South,Direct,11088,0.0,5985.0
7849,2023-01-21,Charger,18,99,Central,Direct,10962,10.0,1603.8
7850,2023-02-12,Laptop,3,15,South,Wholesale,10474,0.0,45.0
7851,2023-06-17,Tablet,14,79,Central,Wholesale,11169,10.0,995.4
7852,2023-09-10,Keyboard,2,699,North,Online,10945,0.0,1398.0
7853,2023-03-01,Smartphone,14,399,North,Wholesale,11821,0.0,5586.0
7854,2023-07-17,Webcam,11,299,South,Direct,11405,0.0,3289.0
7855,2023-05-26,Mouse,16,299,East,Direct,11089,15.0,4066.4
7856,2023-08-22,Tablet,8,79,North,Retail,10516,5.0,600.4
7857,2023-11-04,Charger,7,399,South,Wholesale,11116,10.0,2513.7000000000003
7858,2023-06-09,Speaker,11,299,North,Retail,11888,0.0,3289.0
7859,2023-12-18,Headphones,3,399,South,Online,10425,5.0,1137.1499999999999
7860,2023-08-16,Headphones,17,199,West,Direct,11491,5.0,3213.85
7861,2023-04-26,Monitor,14,29,East,Direct,11117,15.0,345.09999999999997
7862,2023-10-11,Webcam,6,29,West,Wholesale,11641,10.0,156.6
7863,2023-07-28,Webcam,8,19,East,Online,10132,10.0,136.8
7864,2023-05-29,Monitor,5,699,Central,Wholesale,11457,0.0,3495.0
7865,2023-08-08,Headphones,8,299,Central,Direct,11364,5.0,2272.4
7866,2023-04-07,Headphones,2,399,West,Wholesale,10313,5.0,758.0999999999999
7867,2023-02-05,Tablet,15,199,South,Retail,10590,15.0,2537.25
7868,2023-09-01,Mouse,12,29,East,Retail,11235,0.0,348.0
7869,2023-12-14,Speaker,17,699,Central,Direct,11543,0.0,11883.0
7870,2023-07-08,Headphones,1,299,East,Wholesale,11008,5.0,284.05
7871,2023-04-02,Smartphone,15,19,West,Retail,10158,0.0,285.0
7872,2023-01-07,Charger,14,699,North,Wholesale,11291,0.0,9786.0
7873,2023-12-12,Laptop,16,299,Central,Direct,10660,15.0,4066.4
7874,2023-09-09,Smartphone,9,19,West,Wholesale,11885,5.0,162.45
7875,2023-12-11,Headphones,1,299,North,Direct,11981,15.0,254.15
7876,2023-02-23,Laptop,17,49,Central,Direct,11626,15.0,708.05
7877,2023-07-22,Tablet,13,399,Central,Wholesale,10747,0.0,5187.0
7878,2023-08-13,Laptop,5,15,South,Retail,11497,5.0,71.25
7879,2023-09-25,Keyboard,10,79,North,Wholesale,10800,0.0,790.0
7880,2023-12-04,Mouse,6,699,East,Retail,10409,15.0,3564.9
7881,2023-12-13,Charger,19,199,East,Direct,11497,5.0,3591.95
7882,2023-02-13,Speaker,13,19,Central,Retail,11379,0.0,247.0
7883,2023-03-03,Smartphone,1,199,East,Wholesale,10679,0.0,199.0
7884,2023-03-15,Keyboard,15,19,South,Retail,11216,5.0,270.75
7885,2023-07-22,Tablet,14,99,East,Retail,11722,0.0,1386.0
7886,2023-07-25,Speaker,8,699,East,Wholesale,11294,0.0,5592.0
7887,2023-12-22,Webcam,10,19,West,Retail,10113,10.0,171.0
7888,2023-10-30,Headphones,9,199,West,Direct,10896,15.0,1522.35
7889,2023-02-22,Headphones,17,399,South,Direct,11546,0.0,6783.0
7890,2023-03-28,Charger,9,699,North,Retail,11078,5.0,5976.45
7891,2023-02-03,Webcam,3,79,North,Wholesale,11793,15.0,201.45
7892,2023-07-06,Speaker,11,19,South,Online,10064,0.0,209.0
7893,2023-04-12,Keyboard,12,199,Central,Wholesale,10683,15.0,2029.8
7894,2023-06-23,Keyboard,10,399,Central,Direct,11295,0.0,3990.0
7895,2023-04-13,Charger,17,99,East,Online,11525,10.0,1514.7
7896,2023-11-01,Speaker,17,699,North,Retail,11685,5.0,11288.85
7897,2023-07-26,Tablet,11,79,South,Direct,11385,5.0,825.55
7898,2023-03-04,Smartphone,4,19,East,Direct,10145,15.0,64.6
7899,2023-04-30,Webcam,7,49,South,Retail,10942,0.0,343.0
7900,2023-08-06,Mouse,14,199,South,Retail,11232,0.0,2786.0
7901,2023-09-13,Mouse,7,299,West,Wholesale,11309,5.0,1988.35
7902,2023-05-23,Smartphone,8,15,South,Wholesale,11033,15.0,102.0
7903,2024-01-01,Charger,1,29,South,Retail,10738,0.0,29.0
7904,2023-10-25,Smartphone,4,399,North,Wholesale,10185,15.0,1356.6
7905,2023-10-31,Tablet,12,79,South,Direct,11597,0.0,948.0
7906,2023-05-20,Speaker,3,79,South,Wholesale,11620,0.0,237.0
7907,2023-11-26,Monitor,13,29,East,Direct,11487,10.0,339.3
7908,2023-07-24,Smartphone,6,99,West,Retail,11157,0.0,594.0
7909,2023-07-02,Smartphone,11,199,East,Online,10834,5.0,2079.5499999999997
7910,2023-09-01,Webcam,4,199,South,Direct,10808,0.0,796.0
7911,2023-12-08,Headphones,16,15,East,Online,10170,0.0,240.0
7912,2023-11-05,Laptop,7,15,West,Direct,10212,10.0,94.5
7913,2023-07-27,Charger,11,49,South,Retail,11996,5.0,512.05
7914,2023-09-06,Speaker,1,199,North,Wholesale,11553,5.0,189.04999999999998
7915,2023-09-19,Keyboard,7,29,North,Direct,11849,5.0,192.85
7916,2023-05-23,Laptop,12,49,East,Retail,11525,0.0,588.0
7917,2023-03-17,Headphones,7,49,South,Online,11595,5.0,325.84999999999997
7918,2023-08-21,Monitor,7,79,West,Direct,11623,20.0,442.40000000000003
7919,2023-02-25,Monitor,10,399,Central,Online,10026,15.0,3391.5
7920,2023-03-04,Mouse,16,399,West,Wholesale,11013,0.0,6384.0
7921,2023-05-09,Keyboard,8,299,Central,Retail,11091,0.0,2392.0
7922,2023-09-08,Smartphone,9,699,West,Online,10789,15.0,5347.349999999999
7923,2023-09-12,Tablet,9,299,Central,Online,10407,5.0,2556.45
7924,2023-04-29,Monitor,2,19,North,Direct,11575,5.0,36.1
7925,2023-11-18,Smartphone,13,699,North,Retail,11132,10.0,8178.3
7926,2023-03-10,Speaker,13,399,Central,Direct,10073,0.0,5187.0
7927,2023-01-16,Charger,4,699,East,Online,10577,5.0,2656.2
7928,2023-02-20,Headphones,12,79,South,Online,10679,20.0,758.4000000000001
7929,2023-01-28,Speaker,17,399,Central,Retail,11285,10.0,6104.7
7930,2023-02-04,Charger,2,399,East,Online,11391,0.0,798.0
7931,2023-09-13,Speaker,13,699,West,Direct,10785,0.0,9087.0
7932,2023-12-14,Monitor,18,199,Central,Retail,10848,0.0,3582.0
7933,2023-01-14,Mouse,15,29,North,Direct,10869,,391.5
7934,2023-04-02,Charger,8,29,South,Retail,10236,0.0,232.0
7935,2023-07-15,Laptop,15,19,North,Direct,10726,0.0,285.0
7936,2023-11-06,Speaker,1,49,West,Online,11389,15.0,41.65
7937,2023-12-14,Smartphone,10,79,West,Direct,11309,0.0,790.0
7938,2023-06-17,Charger,12,15,East,Retail,10377,0.0,180.0
7939,2023-03-20,Webcam,5,15,North,Online,10660,0.0,75.0
7940,2023-06-05,Monitor,9,699,West,Online,10829,0.0,6291.0
7941,2023-11-15,Laptop,8,99,East,Wholesale,10905,5.0,752.4
7942,2023-11-16,Laptop,16,19,South,Direct,10375,15.0,258.4
7943,2023-02-19,Keyboard,14,199,North,Direct,10618,15.0,2368.1
7944,2023-02-09,Mouse,13,49,East,Online,10652,5.0,605.15
7945,2023-12-05,Monitor,13,79,South,Retail,11099,5.0,975.65
7946,2023-09-24,Headphones,5,299,East,Direct,11032,5.0,1420.25
7947,2023-09-10,Keyboard,16,29,North,Wholesale,10195,0.0,464.0
7948,2023-08-27,Laptop,11,399,South,Retail,10806,0.0,4389.0
7949,2023-04-14,Tablet,5,15,South,Online,11815,15.0,63.75
7950,2023-05-31,Headphones,13,49,Central,Retail,10892,0.0,637.0
7951,2023-12-05,Speaker,11,29,East,Online,11653,0.0,319.0
7952,2023-09-12,Keyboard,19,699,North,Wholesale,11313,5.0,12616.949999999999
7953,2023-09-09,Laptop,3,299,South,Direct,11084,5.0,852.15
7954,2023-09-16,Headphones,15,299,South,Retail,10936,0.0,4485.0
7955,2023-05-14,Webcam,7,199,Central,Wholesale,11412,0.0,1393.0
7956,2023-10-05,Smartphone,7,15,Central,Direct,10846,0.0,105.0
7957,2023-06-25,Charger,6,399,East,Direct,10817,10.0,2154.6
7958,2023-10-04,Charger,3,79,West,Retail,11923,0.0,237.0
7959,2023-10-07,Laptop,13,79,West,Wholesale,11586,5.0,975.65
7960,2023-01-10,Keyboard,7,15,East,Wholesale,10563,5.0,99.75
7961,2023-01-17,Smartphone,5,29,South,Retail,10633,15.0,123.25
7962,2023-08-09,Mouse,18,79,West,Retail,10678,0.0,1422.0
7963,2023-03-02,Charger,8,399,East,Direct,11017,0.0,3192.0
7964,2023-07-16,Charger,17,29,South,Wholesale,10007,5.0,468.34999999999997
7965,2023-08-19,Smartphone,1,15,South,Wholesale,11392,10.0,13.5
7966,2023-06-11,Speaker,14,29,South,Direct,11068,0.0,406.0
7967,2023-07-12,Webcam,17,19,South,Retail,10343,5.0,306.84999999999997
7968,2023-08-15,Tablet,10,399,Central,Retail,11780,0.0,3990.0
7969,2023-08-24,Monitor,12,299,South,Online,10795,0.0,3588.0
7970,2023-01-19,Laptop,16,399,Central,Direct,11398,5.0,6064.799999999999
7971,2023-01-17,Smartphone,14,199,South,Retail,11642,0.0,2786.0
7972,2023-04-01,Laptop,16,15,North,Wholesale,11050,15.0,204.0
7973,2023-10-13,Webcam,8,699,South,Online,11216,10.0,5032.8
7974,2023-12-04,Speaker,10,79,North,Retail,11953,5.0,750.5
7975,2023-06-05,Headphones,17,29,South,Direct,10848,5.0,468.34999999999997
7976,2023-12-28,Keyboard,18,399,East,Wholesale,11380,5.0,6822.9
7977,2023-03-26,Mouse,16,299,West,Online,10061,0.0,4784.0
7978,2023-09-09,Webcam,17,399,Central,Online,11085,15.0,5765.55
7979,2023-08-09,Monitor,16,49,North,Retail,10421,20.0,627.2
7980,2023-03-10,Headphones,19,99,South,Direct,11817,0.0,1881.0
7981,2023-06-09,Laptop,8,19,South,Direct,10632,0.0,152.0
7982,2023-07-19,Laptop,6,79,North,Wholesale,10791,0.0,474.0
7983,2023-09-07,Laptop,6,199,South,Direct,10550,10.0,1074.6000000000001
7984,2023-02-26,Headphones,9,49,North,Online,11403,10.0,396.90000000000003
7985,2023-10-19,Speaker,4,399,South,Direct,11300,15.0,1356.6
7986,2023-12-12,Charger,12,15,South,Direct,10605,10.0,162.0
7987,2023-09-09,Mouse,12,299,East,Online,11454,5.0,3408.6
7988,2023-12-04,Laptop,17,299,West,Direct,11138,10.0,4574.7
7989,2023-10-11,Speaker,15,29,West,Retail,11711,10.0,391.5
7990,2023-12-17,Webcam,9,29,West,Retail,11144,5.0,247.95
7991,2023-10-04,Laptop,7,19,North,Wholesale,10524,5.0,126.35
7992,2023-10-20,Mouse,10,29,North,Retail,10898,10.0,261.0
7993,2023-08-29,Mouse,16,29,West,Online,11439,5.0,440.79999999999995
7994,2023-09-01,Tablet,12,299,West,Online,10162,10.0,3229.2000000000003
7995,2023-10-15,Mouse,7,699,East,Online,10786,10.0,4403.7
7996,2023-03-22,Mouse,18,79,North,Direct,10909,10.0,1279.8
7997,2023-09-17,Speaker,15,99,West,Online,11711,10.0,1336.5
7998,2023-01-29,Tablet,6,49,West,Retail,10981,5.0,279.3
7999,2023-07-20,Smartphone,12,49,South,Wholesale,11360,10.0,529.2
8000,2023-05-15,Webcam,11,399,West,Online,10378,5.0,4169.55
8001,2023-09-11,Smartphone,3,29,Central,Online,11347,0.0,87.0
8002,2023-10-30,Charger,2,99,Central,Direct,10172,0.0,198.0
8003,2023-07-13,Keyboard,6,199,East,Retail,10999,5.0,1134.3
8004,2023-11-12,Keyboard,5,99,East,Wholesale,11810,5.0,470.25
8005,2023-12-13,Headphones,18,15,South,Online,10063,20.0,216.0
8006,2023-06-30,Keyboard,16,99,North,Online,11124,0.0,1584.0
8007,2023-05-26,Mouse,8,19,South,Retail,11345,0.0,152.0
8008,2023-06-14,Laptop,11,19,East,Retail,10974,0.0,209.0
8009,2023-02-01,Headphones,10,19,East,Retail,10065,0.0,190.0
8010,2023-01-15,Headphones,12,49,South,Wholesale,11866,10.0,529.2
8011,2023-10-30,Smartphone,6,15,North,Wholesale,11580,0.0,90.0
8012,2023-01-24,Charger,5,299,North,Retail,11622,10.0,1345.5
8013,2023-03-07,Laptop,9,79,South,Direct,10457,10.0,639.9
8014,2023-07-07,Headphones,16,19,South,Direct,11602,5.0,288.8
8015,2023-06-28,Mouse,14,99,Central,Direct,10452,15.0,1178.1
8016,2023-10-26,Speaker,8,199,Central,Retail,11282,5.0,1512.3999999999999
8017,2023-01-14,Charger,19,99,East,Wholesale,11957,0.0,1881.0
8018,2023-11-17,Laptop,14,79,West,Online,11740,15.0,940.1
8019,2023-06-24,Laptop,7,299,South,Wholesale,11449,15.0,1779.05
8020,2023-07-14,Headphones,5,199,South,Online,10978,0.0,995.0
8021,2023-02-19,Laptop,18,29,North,Wholesale,11959,0.0,522.0
8022,2023-08-08,Smartphone,2,299,South,Online,10177,0.0,598.0
8023,2023-06-26,Laptop,11,15,East,Online,11954,0.0,165.0
8024,2023-07-02,Tablet,8,19,South,Online,10279,20.0,121.60000000000001
8025,2023-07-30,Webcam,1,699,North,Direct,10343,5.0,664.05
8026,2023-06-29,Tablet,12,79,South,Direct,11040,0.0,948.0
8027,2023-01-29,Monitor,2,15,Central,Retail,10295,15.0,25.5
8028,2023-12-05,Laptop,18,79,East,Online,10201,5.0,1350.8999999999999
8029,2023-05-06,Keyboard,7,19,West,Online,10961,0.0,133.0
8030,2023-05-07,Keyboard,17,19,North,Wholesale,10683,15.0,274.55
8031,2023-05-01,Charger,14,49,Central,Online,11942,15.0,583.1
8032,2023-11-28,Headphones,7,29,North,Online,11797,15.0,172.54999999999998
8033,2023-06-09,Monitor,3,19,North,Direct,11217,5.0,54.15
8034,2023-10-31,Tablet,6,49,West,Online,11172,10.0,264.6
8035,2023-02-13,Charger,2,79,South,Wholesale,10374,0.0,158.0
8036,2023-12-19,Mouse,17,199,South,Online,11911,5.0,3213.85
8037,2023-02-03,Webcam,12,199,South,Online,10034,20.0,1910.4
8038,2023-06-06,Smartphone,12,299,East,Online,11392,0.0,3588.0
8039,2023-02-28,Smartphone,17,49,North,Wholesale,10028,10.0,749.7
8040,2023-06-22,Smartphone,10,19,East,Retail,10774,5.0,180.5
8041,2023-03-28,Monitor,3,199,North,Online,10220,0.0,597.0
8042,2023-01-11,Speaker,18,15,West,Retail,10052,10.0,243.0
8043,2023-10-03,Headphones,13,199,West,Direct,11956,0.0,2587.0
8044,2023-06-16,Webcam,12,299,East,Direct,10790,10.0,3229.2000000000003
8045,2023-01-20,Keyboard,17,99,Central,Online,11376,0.0,1683.0
8046,2023-08-24,Headphones,4,49,West,Direct,11415,15.0,166.6
8047,2023-12-03,Webcam,10,299,North,Online,10075,0.0,2990.0
8048,2023-08-05,Monitor,11,49,West,Online,10493,0.0,539.0
8049,2023-10-18,Keyboard,6,79,West,Online,11711,0.0,474.0
8050,2023-09-21,Speaker,6,49,East,Retail,11545,15.0,249.9
8051,2023-08-04,Monitor,9,15,East,Wholesale,11998,10.0,121.5
8052,2023-05-17,Headphones,15,299,West,Retail,10116,10.0,4036.5
8053,2023-01-11,Speaker,2,15,North,Online,10279,5.0,28.5
8054,2023-12-23,Monitor,4,299,Central,Retail,11753,5.0,1136.2
8055,2023-08-29,Keyboard,5,699,Central,Wholesale,11198,0.0,3495.0
8056,2023-10-29,Speaker,17,199,South,Wholesale,10745,5.0,3213.85
8057,2023-01-12,Speaker,8,99,East,Wholesale,10948,0.0,792.0
8058,2023-06-12,Smartphone,8,99,North,Wholesale,10763,20.0,633.6
8059,2023-07-13,Laptop,12,15,West,Retail,10294,10.0,162.0
8060,2023-10-20,Keyboard,8,299,East,Online,11017,5.0,2272.4
8061,2023-07-19,Mouse,19,99,Central,Retail,11474,0.0,1881.0
8062,2023-06-15,Charger,3,199,South,Wholesale,11857,10.0,537.3000000000001
8063,2023-10-21,Webcam,18,19,Central,Retail,11541,0.0,342.0
8064,2023-02-20,Monitor,19,299,West,Online,11044,0.0,5681.0
8065,2023-09-08,Smartphone,19,79,South,Direct,11096,0.0,1501.0
8066,2023-02-21,Headphones,15,19,West,Online,10841,5.0,270.75
8067,2023-12-20,Tablet,6,49,South,Direct,11059,10.0,264.6
8068,2023-12-12,Speaker,16,99,East,Online,11530,0.0,1584.0
8069,2023-04-16,Headphones,8,99,Central,Direct,11922,0.0,792.0
8070,2023-06-22,Monitor,16,199,North,Online,11256,5.0,3024.7999999999997
8071,2023-09-12,Speaker,18,699,South,Retail,11751,10.0,11323.800000000001
8072,2023-09-15,Headphones,16,49,South,Direct,10496,0.0,784.0
8073,2023-12-08,Smartphone,11,15,East,Online,10205,0.0,165.0
8074,2023-06-23,Keyboard,7,99,Central,Online,10425,15.0,589.05
8075,2023-03-27,Tablet,17,29,North,Wholesale,11964,20.0,394.40000000000003
8076,2023-11-11,Laptop,17,399,Central,Direct,10043,20.0,5426.400000000001
8077,2023-06-03,Headphones,12,99,East,Online,11114,15.0,1009.8
8078,2023-07-06,Webcam,13,49,West,Online,11952,0.0,637.0
8079,2023-08-12,Webcam,10,299,West,Direct,11851,0.0,2990.0
8080,2023-04-14,Smartphone,7,15,Central,Online,11493,0.0,105.0
8081,2023-09-12,Laptop,14,699,East,Retail,10604,0.0,9786.0
8082,2023-11-22,Webcam,1,29,East,Retail,11490,20.0,23.200000000000003
8083,2023-02-08,Laptop,17,49,Central,Online,11874,10.0,749.7
8084,2023-10-02,Monitor,4,79,South,Wholesale,10453,10.0,284.40000000000003
8085,2023-04-20,Monitor,5,299,South,Online,10594,0.0,1495.0
